"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"4342",45816,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4343",45817,99,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4344",45818,6,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4345",45819,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4346",45820,1,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4347",45821,6,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4348",45822,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4349",45823,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4350",45824,1,6,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"4351",45825,99,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4352",45826,1,4,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"4353",45827,1,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4354",45828,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4355",45829,6,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4356",45830,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4357",45831,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4358",45832,1,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4359",45833,6,5,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"4360",45834,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4361",45835,6,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4362",45836,4,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4363",45837,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4364",45838,3,9,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"4365",45839,6,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4366",45840,5,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4367",45841,3,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4368",45842,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4369",45843,1,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4370",45844,6,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4371",45845,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4372",45846,2,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4373",45847,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4374",45848,3,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4375",45849,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4376",45850,1,9,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4377",45851,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4378",45852,5,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4379",45853,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4380",45854,4,7,1,1,2,1,"HOQ_E","2007-2008",2007,2008
"4381",45855,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4382",45856,6,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4383",45857,6,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4384",45858,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4385",45859,1,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4386",45860,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4387",45861,6,10,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4388",45862,4,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4389",45863,99,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4390",45864,6,8,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"4391",45865,4,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4392",45866,1,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4393",45867,6,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4394",45868,5,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4395",45869,5,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4396",45870,1,5,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"4397",45871,1,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4398",45872,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4399",45873,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4400",45874,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4401",45875,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4402",45876,1,4,1,2,9,2,"HOQ_E","2007-2008",2007,2008
"4403",45877,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4404",45878,99,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4405",45879,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4406",45880,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4407",45881,99,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4408",45882,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4409",45883,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4410",45884,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4411",45885,1,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4412",45886,2,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4413",45887,2,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4414",45888,2,4,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"4415",45889,6,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4416",45890,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4417",45891,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4418",45892,1,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4419",45893,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4420",45894,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4421",45895,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4422",45896,2,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4423",45897,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4424",45898,1,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4425",45899,2,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4426",45900,2,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4427",45901,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4428",45902,1,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4429",45903,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4430",45904,99,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4431",45905,99,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4432",45906,1,4,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4433",45907,1,4,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4434",45908,99,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4435",45909,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4436",45910,3,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4437",45911,99,2,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"4438",45912,3,2,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4439",45913,3,7,1,1,2,1,"HOQ_E","2007-2008",2007,2008
"4440",45914,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4441",45915,6,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4442",45916,99,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4443",45917,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4444",45918,99,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4445",45919,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4446",45920,99,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4447",45921,1,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4448",45922,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4449",45923,3,9,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4450",45924,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4451",45925,6,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4452",45926,2,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4453",45927,1,7,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4454",45928,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4455",45929,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4456",45930,3,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4457",45931,1,9,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4458",45932,4,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4459",45933,1,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4460",45934,2,3,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4461",45935,1,5,3,1,3,1,"HOQ_E","2007-2008",2007,2008
"4462",45936,99,8,99,1,1,2,"HOQ_E","2007-2008",2007,2008
"4463",45937,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4464",45938,1,9,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4465",45939,2,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4466",45940,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4467",45941,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4468",45942,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4469",45943,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4470",45944,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4471",45945,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4472",45946,6,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4473",45947,99,6,1,2,2,1,"HOQ_E","2007-2008",2007,2008
"4474",45948,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4475",45949,2,8,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4476",45950,1,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4477",45951,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4478",45952,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4479",45953,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4480",45954,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4481",45955,6,2,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4482",45956,2,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4483",45957,4,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4484",45958,99,2,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4485",45959,6,11,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4486",45960,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4487",45961,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4488",45962,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4489",45963,2,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4490",45964,2,8,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4491",45965,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4492",45966,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4493",45967,99,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4494",45968,1,7,1,3,2,1,"HOQ_E","2007-2008",2007,2008
"4495",45969,6,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4496",45970,2,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4497",45971,3,6,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4498",45972,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4499",45973,1,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4500",45974,1,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4501",45975,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4502",45976,1,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4503",45977,99,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4504",45978,4,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4505",45979,4,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4506",45980,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4507",45981,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"4508",45982,2,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4509",45983,99,4,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"4510",45984,1,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4511",45985,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4512",45986,1,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4513",45987,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4514",45988,2,5,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4515",45989,6,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4516",45990,4,6,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4517",45991,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4518",45992,3,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4519",45993,2,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4520",45994,99,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4521",45995,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4522",45996,6,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4523",45997,5,5,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"4524",45998,2,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4525",45999,5,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4526",46000,1,10,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4527",46001,6,13,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"4528",46002,1,11,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4529",46003,6,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4530",46004,6,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4531",46005,5,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4532",46006,6,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4533",46007,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4534",46008,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4535",46009,1,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4536",46010,3,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4537",46011,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4538",46012,99,5,5,1,1,9,"HOQ_E","2007-2008",2007,2008
"4539",46013,4,4,2,3,9,1,"HOQ_E","2007-2008",2007,2008
"4540",46014,6,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4541",46015,4,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4542",46016,6,4,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4543",46017,1,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4544",46018,2,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4545",46019,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4546",46020,1,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4547",46021,3,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4548",46022,99,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4549",46023,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4550",46024,4,8,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4551",46025,99,6,2,2,2,2,"HOQ_E","2007-2008",2007,2008
"4552",46026,99,5,4,2,9,2,"HOQ_E","2007-2008",2007,2008
"4553",46027,1,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4554",46028,6,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4555",46029,2,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4556",46030,5,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4557",46031,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4558",46032,99,3,2,2,9,2,"HOQ_E","2007-2008",2007,2008
"4559",46033,3,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4560",46034,6,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4561",46035,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4562",46036,6,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4563",46037,2,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4564",46038,99,4,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"4565",46039,4,7,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4566",46040,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4567",46041,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4568",46042,3,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4569",46043,3,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4570",46044,6,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4571",46045,3,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4572",46046,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4573",46047,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4574",46048,6,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4575",46049,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4576",46050,6,4,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4577",46051,6,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4578",46052,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4579",46053,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4580",46054,4,9,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4581",46055,99,11,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4582",46056,3,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4583",46057,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4584",46058,1,12,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4585",46059,3,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4586",46060,6,7,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4587",46061,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4588",46062,3,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4589",46063,3,10,5,3,1,2,"HOQ_E","2007-2008",2007,2008
"4590",46064,4,9,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4591",46065,3,7,1,1,9,2,"HOQ_E","2007-2008",2007,2008
"4592",46066,6,9,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4593",46067,99,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4594",46068,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4595",46069,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4596",46070,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4597",46071,3,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4598",46072,4,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4599",46073,6,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4600",46074,2,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4601",46075,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4602",46076,1,11,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4603",46077,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4604",46078,1,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4605",46079,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4606",46080,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4607",46081,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4608",46082,6,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4609",46083,3,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4610",46084,6,9,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4611",46085,6,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4612",46086,3,5,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4613",46087,99,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4614",46088,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4615",46089,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4616",46090,1,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4617",46091,5,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4618",46092,3,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4619",46093,3,10,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4620",46094,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4621",46095,6,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4622",46096,2,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4623",46097,6,8,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4624",46098,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4625",46099,6,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4626",46100,3,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4627",46101,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4628",46102,1,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4629",46103,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4630",46104,4,5,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"4631",46105,1,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4632",46106,99,6,3,2,9,2,"HOQ_E","2007-2008",2007,2008
"4633",46107,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4634",46108,6,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4635",46109,1,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"4636",46110,1,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4637",46111,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"4638",46112,1,10,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4639",46113,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4640",46114,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4641",46115,2,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4642",46116,1,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4643",46117,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4644",46118,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4645",46119,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4646",46120,5,5,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4647",46121,4,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4648",46122,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4649",46123,99,999,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4650",46124,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4651",46125,3,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4652",46126,1,6,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4653",46127,6,1,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4654",46128,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4655",46129,3,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4656",46130,2,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4657",46131,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4658",46132,4,7,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4659",46133,1,10,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"4660",46134,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4661",46135,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4662",46136,6,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4663",46137,1,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4664",46138,99,999,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4665",46139,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4666",46140,99,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"4667",46141,99,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4668",46142,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4669",46143,1,3,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4670",46144,6,12,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4671",46145,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4672",46146,99,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"4673",46147,4,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"4674",46148,3,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4675",46149,1,2,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4676",46150,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4677",46151,3,6,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4678",46152,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4679",46153,99,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4680",46154,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"4681",46155,6,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4682",46156,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4683",46157,6,10,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4684",46158,6,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"4685",46159,4,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4686",46160,1,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"4687",46161,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4688",46162,3,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4689",46163,3,4,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"4690",46164,99,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"4691",46165,4,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"4692",46166,99,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"4693",46167,1,3,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"4694",46168,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"4695",46169,6,4,2,2,9,2,"HOQ_E","2007-2008",2007,2008
"4696",46170,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"4697",46171,3,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"4698",46172,2,5,5,1,3,2,"HOQ_E","2007-2008",2007,2008
