"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"5913",57536,3,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5914",57537,4,2,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5915",57538,2,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5916",57539,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"5917",57540,1,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5918",57541,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"5919",57542,99,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"5920",57543,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"5921",57544,1,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5922",57545,1,5,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"5923",57546,2,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5924",57547,6,12,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5925",57548,2,9,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"5926",57549,1,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5927",57550,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5928",57551,6,2,3,2,9,1,"HOQ_F","2009-2010",2009,2010
"5929",57552,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"5930",57553,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"5931",57554,99,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5932",57555,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5933",57556,99,7,1,2,2,2,"HOQ_F","2009-2010",2009,2010
"5934",57557,1,9,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"5935",57558,1,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5936",57559,99,4,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"5937",57560,2,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5938",57561,5,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"5939",57562,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"5940",57563,3,3,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"5941",57564,5,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5942",57565,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"5943",57566,99,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"5944",57567,6,5,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"5945",57568,3,5,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5946",57569,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5947",57570,2,5,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5948",57571,99,1,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5949",57572,99,6,2,2,2,1,"HOQ_F","2009-2010",2009,2010
"5950",57573,3,7,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"5951",57574,6,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"5952",57575,99,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5953",57576,3,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"5954",57577,3,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5955",57578,1,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"5956",57579,6,4,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5957",57580,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"5958",57581,4,5,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"5959",57582,6,7,5,3,1,2,"HOQ_F","2009-2010",2009,2010
"5960",57583,3,9,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"5961",57584,6,6,3,3,1,2,"HOQ_F","2009-2010",2009,2010
"5962",57585,99,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"5963",57586,1,9,4,1,3,2,"HOQ_F","2009-2010",2009,2010
"5964",57587,99,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5965",57588,5,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5966",57589,1,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5967",57590,1,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5968",57591,1,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5969",57592,4,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"5970",57593,6,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"5971",57594,6,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5972",57595,3,6,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"5973",57596,3,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"5974",57597,4,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"5975",57598,6,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5976",57599,3,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"5977",57600,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"5978",57601,2,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"5979",57602,6,5,2,2,9,1,"HOQ_F","2009-2010",2009,2010
"5980",57603,99,3,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"5981",57604,3,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"5982",57605,3,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"5983",57606,1,10,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"5984",57607,5,7,2,3,1,1,"HOQ_F","2009-2010",2009,2010
"5985",57608,3,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"5986",57609,1,5,1,3,1,2,"HOQ_F","2009-2010",2009,2010
"5987",57610,5,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"5988",57611,2,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"5989",57612,2,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"5990",57613,3,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5991",57614,5,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"5992",57615,1,12,3,2,3,2,"HOQ_F","2009-2010",2009,2010
"5993",57616,99,5,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"5994",57617,6,10,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"5995",57618,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5996",57619,1,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5997",57620,1,13,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"5998",57621,3,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"5999",57622,6,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6000",57623,1,7,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6001",57624,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6002",57625,6,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"6003",57626,1,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6004",57627,2,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6005",57628,99,4,3,2,2,1,"HOQ_F","2009-2010",2009,2010
"6006",57629,99,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6007",57630,3,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6008",57631,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6009",57632,99,3,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6010",57633,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6011",57634,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"6012",57635,3,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6013",57636,5,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6014",57637,1,10,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6015",57638,6,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6016",57639,2,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6017",57640,1,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"6018",57641,2,8,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6019",57642,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6020",57643,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6021",57644,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6022",57645,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6023",57646,99,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6024",57647,5,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6025",57648,2,10,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6026",57649,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6027",57650,3,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6028",57651,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6029",57652,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"6030",57653,3,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6031",57654,99,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6032",57655,1,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6033",57656,4,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6034",57657,99,6,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"6035",57658,5,4,5,2,2,1,"HOQ_F","2009-2010",2009,2010
"6036",57659,99,4,1,2,9,2,"HOQ_F","2009-2010",2009,2010
"6037",57660,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6038",57661,2,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6039",57662,99,6,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6040",57663,1,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6041",57664,6,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6042",57665,99,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6043",57666,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6044",57667,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6045",57668,1,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6046",57669,2,2,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6047",57670,2,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6048",57671,3,2,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6049",57672,3,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6050",57673,3,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6051",57674,2,5,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"6052",57675,1,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6053",57676,99,5,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"6054",57677,1,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6055",57678,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6056",57679,2,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6057",57680,2,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6058",57681,6,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6059",57682,3,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"6060",57683,3,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6061",57684,1,5,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6062",57685,1,4,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6063",57686,4,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6064",57687,1,12,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"6065",57688,4,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"6066",57689,1,8,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"6067",57690,99,8,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6068",57691,3,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6069",57692,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6070",57693,1,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6071",57694,99,2,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6072",57695,99,3,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"6073",57696,1,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6074",57697,3,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6075",57698,2,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6076",57699,6,7,5,1,3,2,"HOQ_F","2009-2010",2009,2010
"6077",57700,6,4,1,3,1,2,"HOQ_F","2009-2010",2009,2010
"6078",57701,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6079",57702,99,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6080",57703,4,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6081",57704,6,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6082",57705,4,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6083",57706,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6084",57707,99,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6085",57708,6,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6086",57709,6,4,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6087",57710,3,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6088",57711,4,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6089",57712,5,6,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6090",57713,1,2,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6091",57714,1,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6092",57715,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6093",57716,1,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6094",57717,99,3,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"6095",57718,1,7,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6096",57719,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6097",57720,3,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6098",57721,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6099",57722,5,6,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"6100",57723,3,9,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6101",57724,99,8,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6102",57725,3,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6103",57726,6,4,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"6104",57727,1,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6105",57728,99,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6106",57729,6,7,5,1,3,2,"HOQ_F","2009-2010",2009,2010
"6107",57730,2,6,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6108",57731,99,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6109",57732,6,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6110",57733,3,12,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6111",57734,6,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6112",57735,99,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6113",57736,6,8,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6114",57737,5,4,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"6115",57738,1,7,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"6116",57739,1,5,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6117",57740,3,6,5,1,1,9,"HOQ_F","2009-2010",2009,2010
"6118",57741,2,6,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6119",57742,99,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6120",57743,6,8,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"6121",57744,1,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6122",57745,2,12,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6123",57746,99,3,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6124",57747,1,6,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6125",57748,3,8,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6126",57749,3,8,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6127",57750,2,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6128",57751,5,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6129",57752,1,6,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"6130",57753,3,5,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6131",57754,4,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6132",57755,1,11,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6133",57756,3,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6134",57757,6,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6135",57758,6,6,2,2,2,1,"HOQ_F","2009-2010",2009,2010
"6136",57759,5,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6137",57760,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6138",57761,6,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6139",57762,99,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6140",57763,4,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"6141",57764,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6142",57765,4,7,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6143",57766,4,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6144",57767,1,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6145",57768,6,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6146",57769,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6147",57770,2,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6148",57771,3,11,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6149",57772,99,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6150",57773,2,12,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6151",57774,6,9,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6152",57775,4,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6153",57776,4,3,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"6154",57777,6,9,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6155",57778,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6156",57779,5,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6157",57780,4,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6158",57781,2,5,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"6159",57782,3,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6160",57783,99,7,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"6161",57784,5,4,2,3,1,2,"HOQ_F","2009-2010",2009,2010
"6162",57785,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6163",57786,3,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6164",57787,1,5,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6165",57788,99,5,1,2,1,1,"HOQ_F","2009-2010",2009,2010
"6166",57789,3,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6167",57790,6,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6168",57791,1,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6169",57792,5,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6170",57793,1,7,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"6171",57794,3,6,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6172",57795,99,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6173",57796,2,7,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6174",57797,6,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6175",57798,6,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6176",57799,5,6,5,1,2,2,"HOQ_F","2009-2010",2009,2010
"6177",57800,3,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6178",57801,3,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"6179",57802,3,10,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6180",57803,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6181",57804,3,5,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6182",57805,5,7,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6183",57806,5,5,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"6184",57807,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"6185",57808,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6186",57809,1,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6187",57810,1,4,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6188",57811,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6189",57812,5,5,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6190",57813,99,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6191",57814,3,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6192",57815,2,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6193",57816,3,3,1,2,9,1,"HOQ_F","2009-2010",2009,2010
"6194",57817,4,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6195",57818,3,8,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6196",57819,3,4,3,1,2,2,"HOQ_F","2009-2010",2009,2010
"6197",57820,3,6,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6198",57821,99,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"6199",57822,1,8,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6200",57823,3,9,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6201",57824,2,4,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6202",57825,6,8,3,2,1,1,"HOQ_F","2009-2010",2009,2010
"6203",57826,1,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6204",57827,5,3,3,2,1,2,"HOQ_F","2009-2010",2009,2010
"6205",57828,99,2,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6206",57829,3,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6207",57830,99,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6208",57831,6,6,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6209",57832,99,6,1,1,1,1,"HOQ_F","2009-2010",2009,2010
"6210",57833,4,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6211",57834,3,6,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6212",57835,2,10,4,2,2,2,"HOQ_F","2009-2010",2009,2010
"6213",57836,6,3,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6214",57837,99,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6215",57838,2,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6216",57839,1,4,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6217",57840,6,8,3,1,2,1,"HOQ_F","2009-2010",2009,2010
"6218",57841,99,4,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6219",57842,6,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6220",57843,5,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6221",57844,5,5,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6222",57845,4,5,4,2,1,1,"HOQ_F","2009-2010",2009,2010
"6223",57846,3,5,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6224",57847,2,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6225",57848,3,4,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"6226",57849,3,4,2,2,1,1,"HOQ_F","2009-2010",2009,2010
"6227",57850,99,3,5,2,1,2,"HOQ_F","2009-2010",2009,2010
"6228",57851,3,6,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6229",57852,3,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6230",57853,2,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6231",57854,2,7,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6232",57855,1,4,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6233",57856,NA,NA,NA,NA,NA,NA,"HOQ_F","2009-2010",2009,2010
"6234",57857,2,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6235",57858,3,5,1,1,1,2,"HOQ_F","2009-2010",2009,2010
"6236",57859,1,13,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6237",57860,4,7,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6238",57861,2,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6239",57862,2,5,2,1,9,2,"HOQ_F","2009-2010",2009,2010
"6240",57863,2,7,4,1,2,1,"HOQ_F","2009-2010",2009,2010
"6241",57864,99,4,1,2,2,2,"HOQ_F","2009-2010",2009,2010
"6242",57865,99,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6243",57866,1,4,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6244",57867,1,10,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6245",57868,2,5,1,2,1,2,"HOQ_F","2009-2010",2009,2010
"6246",57869,3,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
"6247",57870,3,6,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6248",57871,1,10,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6249",57872,99,5,3,1,9,1,"HOQ_F","2009-2010",2009,2010
"6250",57873,2,7,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6251",57874,1,10,3,1,1,2,"HOQ_F","2009-2010",2009,2010
"6252",57875,5,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6253",57876,3,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6254",57877,1,4,5,1,2,1,"HOQ_F","2009-2010",2009,2010
"6255",57878,99,7,2,1,1,2,"HOQ_F","2009-2010",2009,2010
"6256",57879,3,8,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6257",57880,1,5,2,1,1,1,"HOQ_F","2009-2010",2009,2010
"6258",57881,99,5,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6259",57882,5,5,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6260",57883,4,3,2,2,1,2,"HOQ_F","2009-2010",2009,2010
"6261",57884,2,12,5,1,3,2,"HOQ_F","2009-2010",2009,2010
"6262",57885,5,6,5,1,1,2,"HOQ_F","2009-2010",2009,2010
"6263",57886,1,10,3,1,1,1,"HOQ_F","2009-2010",2009,2010
"6264",57887,4,2,4,2,1,2,"HOQ_F","2009-2010",2009,2010
"6265",57888,3,7,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6266",57889,1,9,5,1,1,1,"HOQ_F","2009-2010",2009,2010
"6267",57890,99,3,4,1,1,1,"HOQ_F","2009-2010",2009,2010
"6268",57891,1,7,4,1,1,2,"HOQ_F","2009-2010",2009,2010
